Order_date,day_1,Month_name,Day,Amount,Amount 2
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,799,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,859,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,885,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,588,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,807,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,685,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,443,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,791,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,545,
4/24/2022,24,April,Sunday,899,
4/24/2022,24,April,Sunday,899,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,551,
4/24/2022,24,April,Sunday,1133,
4/24/2022,24,April,Sunday,295,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,665,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,575,
4/24/2022,24,April,Sunday,368,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,493,
4/24/2022,24,April,Sunday,339,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,349,
4/24/2022,24,April,Sunday,299,
4/24/2022,24,April,Sunday,419,
4/24/2022,24,April,Sunday,899,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,511,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,421,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,273,
4/24/2022,24,April,Sunday,319,
4/24/2022,24,April,Sunday,1140,
4/24/2022,24,April,Sunday,852,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,560,
4/24/2022,24,April,Sunday,413,
4/24/2022,24,April,Sunday,690,
4/24/2022,24,April,Sunday,791,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,419,
4/24/2022,24,April,Sunday,929,
4/24/2022,24,April,Sunday,1186,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,413,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,888,
4/24/2022,24,April,Sunday,1523,
4/24/2022,24,April,Sunday,1399,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,353,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,534,
4/24/2022,24,April,Sunday,280,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,685,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,666,
4/24/2022,24,April,Sunday,736,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,319,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,1299,
4/24/2022,24,April,Sunday,458,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,442,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,916,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,280,
4/24/2022,24,April,Sunday,696,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,653,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,847,
4/24/2022,24,April,Sunday,856,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,362,
4/24/2022,24,April,Sunday,1140,
4/24/2022,24,April,Sunday,631,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,368,
4/24/2022,24,April,Sunday,859,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,286,
4/24/2022,24,April,Sunday,295,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,884,
4/24/2022,24,April,Sunday,357,
4/24/2022,24,April,Sunday,636,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,1388,
4/24/2022,24,April,Sunday,387,
4/24/2022,24,April,Sunday,1338,
4/24/2022,24,April,Sunday,801,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,852,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,888,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,249,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,1438,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,540,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,363,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,352,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,881,
4/24/2022,24,April,Sunday,1033,
4/24/2022,24,April,Sunday,1149,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,685,
4/24/2022,24,April,Sunday,442,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,469,
4/24/2022,24,April,Sunday,458,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,352,
4/24/2022,24,April,Sunday,476,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,478,
4/24/2022,24,April,Sunday,406,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,631,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,387,
4/24/2022,24,April,Sunday,653,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,1133,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,721,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,807,
4/24/2022,24,April,Sunday,1299,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,1126,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,835,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,995,
4/24/2022,24,April,Sunday,916,
4/24/2022,24,April,Sunday,791,
4/24/2022,24,April,Sunday,286,
4/24/2022,24,April,Sunday,519,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,533,
4/24/2022,24,April,Sunday,533,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,579,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,406,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,429,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,486,
4/24/2022,24,April,Sunday,476,
4/24/2022,24,April,Sunday,353,
4/24/2022,24,April,Sunday,259,
4/24/2022,24,April,Sunday,1432,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,1593,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,599,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,1238,
4/24/2022,24,April,Sunday,496,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,636,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,696,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,807,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,625,
4/24/2022,24,April,Sunday,771,
4/24/2022,24,April,Sunday,599,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,291,
4/24/2022,24,April,Sunday,1213,
4/24/2022,24,April,Sunday,771,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,360,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,666,
4/24/2022,24,April,Sunday,299,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,613,
4/24/2022,24,April,Sunday,590,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,299,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,423,
4/24/2022,24,April,Sunday,1463,
4/24/2022,24,April,Sunday,922,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,636,
4/24/2022,24,April,Sunday,353,
4/24/2022,24,April,Sunday,631,
4/24/2022,24,April,Sunday,566,
4/24/2022,24,April,Sunday,484,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,362,
4/24/2022,24,April,Sunday,363,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,574,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,582,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1338,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,352,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,613,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,381,
4/24/2022,24,April,Sunday,286,
4/24/2022,24,April,Sunday,478,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,1186,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,363,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,387,
4/24/2022,24,April,Sunday,495,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,852,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,660,
4/24/2022,24,April,Sunday,521,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,579,
4/24/2022,24,April,Sunday,562,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,801,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,345,
4/24/2022,24,April,Sunday,362,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,591,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,1281,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,376,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,1463,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,438,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,1033,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,666,
4/24/2022,24,April,Sunday,377,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,385,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,512,
4/24/2022,24,April,Sunday,452,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,574,
4/24/2022,24,April,Sunday,421,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1463,
4/24/2022,24,April,Sunday,486,
4/24/2022,24,April,Sunday,563,
4/24/2022,24,April,Sunday,653,
4/24/2022,24,April,Sunday,463,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,511,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,599,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,540,
4/24/2022,24,April,Sunday,442,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,429,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,493,
4/24/2022,24,April,Sunday,717,
4/24/2022,24,April,Sunday,406,
4/24/2022,24,April,Sunday,419,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,551,
4/24/2022,24,April,Sunday,574,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,375,
4/24/2022,24,April,Sunday,939,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,885,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,758,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,1338,
4/24/2022,24,April,Sunday,1338,
4/24/2022,24,April,Sunday,1065,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,1432,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,696,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,458,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,680,
4/24/2022,24,April,Sunday,832,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,591,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,1432,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,477,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,316,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,475,
4/24/2022,24,April,Sunday,626,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,463,
4/24/2022,24,April,Sunday,493,
4/24/2022,24,April,Sunday,463,
4/24/2022,24,April,Sunday,345,
4/24/2022,24,April,Sunday,291,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,420,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,636,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,582,
4/24/2022,24,April,Sunday,999,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,1432,
4/24/2022,24,April,Sunday,353,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,352,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,680,
4/24/2022,24,April,Sunday,534,
4/24/2022,24,April,Sunday,696,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,435,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,599,
4/24/2022,24,April,Sunday,888,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,824,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,825,
4/24/2022,24,April,Sunday,654,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,375,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,449,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,414,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,517,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,835,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,549,
4/24/2022,24,April,Sunday,859,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,759,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,625,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,574,
4/24/2022,24,April,Sunday,690,
4/24/2022,24,April,Sunday,597,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,696,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,518,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,475,
4/24/2022,24,April,Sunday,1593,
4/24/2022,24,April,Sunday,495,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,612,
4/24/2022,24,April,Sunday,721,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,1126,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,458,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,1126,
4/24/2022,24,April,Sunday,1099,
4/24/2022,24,April,Sunday,1213,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,692,
4/24/2022,24,April,Sunday,653,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,635,
4/24/2022,24,April,Sunday,995,
4/24/2022,24,April,Sunday,571,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,791,
4/24/2022,24,April,Sunday,612,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,291,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,329,
4/24/2022,24,April,Sunday,1112,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,968,
4/24/2022,24,April,Sunday,680,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,458,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1338,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,1450,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,725,
4/24/2022,24,April,Sunday,1281,
4/24/2022,24,April,Sunday,568,
4/24/2022,24,April,Sunday,744,
4/24/2022,24,April,Sunday,799,
4/24/2022,24,April,Sunday,599,
4/24/2022,24,April,Sunday,690,
4/24/2022,24,April,Sunday,291,
4/24/2022,24,April,Sunday,680,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,499,
4/24/2022,24,April,Sunday,1033,
4/24/2022,24,April,Sunday,459,
4/24/2022,24,April,Sunday,1126,
4/24/2022,24,April,Sunday,1115,
4/24/2022,24,April,Sunday,478,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,1186,
4/24/2022,24,April,Sunday,1287,
4/24/2022,24,April,Sunday,452,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,521,
4/24/2022,24,April,Sunday,487,
4/24/2022,24,April,Sunday,477,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,484,
4/24/2022,24,April,Sunday,788,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,399,
4/24/2022,24,April,Sunday,969,
4/24/2022,24,April,Sunday,432,
4/24/2022,24,April,Sunday,715,
4/24/2022,24,April,Sunday,692,
4/24/2022,24,April,Sunday,1033,
4/24/2022,24,April,Sunday,0,
4/24/2022,24,April,Sunday,0,
